;OBJECTID;LAND;BEZ;LOR;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
8669;203651;11;11;11010102;2018;7;15;3;3;5;3;0;0;1;0;1;0;0;0;806083,443;5834569,409;13,51787828;52,57484515
8670;203652;11;2;2020204;2018;8;8;1;3;3;6;0;0;1;0;0;0;0;0;798847,455;5825104,737;13,40291019;52,4940299
8671;203653;11;7;7010104;2018;7;14;3;3;6;4;0;0;1;1;0;0;0;0;796004,5014;5825139,423;13,36118832;52,49589002
8672;203654;11;1;1011105;2018;8;17;7;3;2;6;0;0;1;0;0;0;1;0;795859,0929;5826686,65;13,36042743;52,50983844
8673;203655;11;11;11030619;2018;8;6;5;3;0;1;0;1;0;0;0;0;0;0;803829,6642;5829048,638;13,47967139;52,52662756
8674;203656;11;6;6010102;2018;8;16;7;2;0;4;0;0;0;1;1;0;0;0;793672,6663;5820598,655;13,32294035;52,45644355
8675;203657;11;4;4051653;2018;8;16;5;3;5;2;0;1;1;0;0;0;0;0;793992,3865;5824447,343;13,3310244;52,49077345
8676;203658;11;3;3040614;2018;7;14;3;3;2;2;0;0;1;0;0;0;1;0;800023,247;5834679,478;13,42882115;52,57920635
8677;203659;11;6;6020301;2018;8;23;5;3;0;6;2;1;1;0;0;0;0;1;795771,8478;5818998,544;13,35232757;52,44096773
8678;203660;11;1;1022202;2018;8;15;7;3;5;2;0;1;1;0;0;0;0;0;795658,7704;5829733,22;13,36019274;52,5372569
8679;203661;11;4;4041137;2018;8;13;5;3;5;3;0;1;1;0;0;0;0;0;791675,569;5823747,436;13,2963857;52,48574171
8680;203662;11;1;1011301;2018;8;19;7;3;5;3;0;0;1;0;0;0;0;0;797073,4438;5828191,628;13,37961182;52,52266897
8681;203663;11;1;1011402;2018;8;15;4;3;2;6;0;0;1;0;0;0;0;0;798090,0011;5829973,107;13,39614798;52,53808279
8682;203664;11;4;4030931;2018;7;13;3;3;2;6;0;1;1;0;0;0;0;0;793516,4028;5825504,45;13,32496549;52,50050611
8683;203665;11;1;1011202;2018;8;13;7;3;5;2;0;1;1;0;0;0;0;0;797199,138;5827496,139;13,38083762;52,5163662
8684;203666;11;12;12103117;2018;8;20;4;2;5;2;1;0;1;0;0;0;0;0;795781,6287;5832577,778;13,36453268;52,56268895
8685;203667;11;5;5010311;2018;8;12;7;3;5;3;0;1;1;0;0;0;0;0;785409,9684;5830167,564;13,20987429;52,54661562
8686;203668;11;12;12103117;2018;8;13;7;3;5;3;0;1;1;0;0;0;0;0;795863,1829;5832638,216;13,36578618;52,56318641
8687;203669;11;7;7040403;2018;7;6;3;3;6;7;0;1;0;1;0;0;0;0;797638,8061;5821576,154;13,38201035;52,46306044
8688;203670;11;8;8010404;2018;8;12;7;3;5;3;0;0;1;0;0;0;1;0;802484,4145;5823141,378;13,45453694;52,47442897
8689;203671;11;12;12103117;2018;8;20;4;2;6;4;0;0;0;1;0;0;1;0;795967,6071;5832636,703;13,36732086;52,56311609
8690;203672;11;1;1011306;2018;8;18;4;3;5;3;0;1;0;0;0;0;0;0;800062,7935;5826416,979;13,4219402;52,50512531
8691;203673;11;11;11020412;2018;8;12;7;3;0;6;0;0;1;0;1;0;0;0;805762,9005;5831834,916;13,51064321;52,55051822
8692;203674;11;11;11030721;2018;7;12;3;3;2;2;0;1;1;0;0;0;0;0;804299,1407;5828380,004;13,48595856;52,52037305
8693;203675;11;11;11010204;2018;7;11;3;3;5;3;0;1;1;0;0;0;0;0;806820,9875;5833813,188;13,52802814;52,56765263
8694;203676;11;1;1022106;2018;8;18;4;3;2;6;0;0;1;0;0;0;0;0;793706,9942;5828013,215;13,3299792;52,5228934
8695;203677;11;1;1022104;2018;8;11;7;3;5;2;0;0;1;0;0;0;0;0;794550,2014;5829057,458;13,34329651;52,53179947
8696;203678;11;1;1011302;2018;8;6;4;3;2;6;0;1;1;0;0;0;0;0;797612,9358;5828616,316;13,38792003;52,52618158
8697;203679;11;9;9031101;2018;7;10;3;3;0;2;0;1;1;0;0;0;0;0;811253,2731;5817645,062;13,57810925;52,42024773
8698;203680;11;5;5010209;2018;8;18;4;3;5;3;0;0;1;0;0;0;0;0;783241,6513;5830281,981;13,1780814;52,54877324
8699;203681;11;4;4010103;2018;7;20;3;3;0;7;1;1;0;0;0;0;0;0;791132,802;5829159,266;13,29314899;52,53454823
8700;203682;11;7;2020203;2018;8;10;7;3;5;2;0;1;1;0;0;0;0;0;797066,997;5824720,482;13,37641953;52,49155739
8701;203683;11;1;1033202;2018;8;17;4;3;5;2;0;1;1;0;0;0;0;0;797703,5773;5829653,351;13,39018086;52,53542782
8702;203684;11;12;12301203;2018;7;14;3;3;0;2;0;0;1;0;0;0;1;0;792405,6698;5834151,43;13,31625925;52,57861963
8703;203685;11;4;4031032;2018;8;17;4;3;5;2;0;1;1;0;0;0;0;0;790986,1886;5824832,941;13,28720999;52,49584116
8704;203686;11;11;11030720;2018;7;13;3;3;2;6;0;0;1;0;0;0;0;0;804879,9651;5829950,157;13,49593208;52,53412109
8705;203687;11;12;12224230;2018;8;10;7;2;5;3;0;0;1;0;0;0;1;0;786587,0095;5836776,038;13,23289713;52,6052464
8706;203688;11;6;6010102;2018;8;17;4;3;5;2;0;1;1;0;0;0;0;0;793834,8014;5820511,53;13,32524297;52,45557537
8707;203689;11;6;6010206;2018;8;10;7;3;5;2;0;0;1;0;0;0;0;0;794723,2316;5820057,08;13,33787893;52,45102312
8708;203690;11;4;4030725;2018;7;7;3;3;5;3;0;0;1;0;0;0;1;0;791689,4476;5826222,32;13,29875679;52,50792137
8709;203691;11;4;4020310;2018;8;9;7;2;3;6;0;0;1;0;1;0;0;0;790451,7403;5827317,73;13,28152771;52,51840218
8710;203692;11;10;10040830;2018;8;17;4;3;0;3;0;0;1;0;0;0;1;0;810460,1518;5825563,872;13,57384635;52,4916638
8711;203693;11;8;8010404;2018;8;22;7;2;0;7;2;1;0;0;0;0;0;0;802057,0854;5823469,673;13,44856183;52,47760799
8712;203694;11;10;10010310;2018;7;14;2;3;2;6;0;0;1;0;0;0;0;0;809922,4165;5831561,978;13,57153919;52,5457218
8713;203695;11;3;3061227;2018;8;10;4;2;6;2;0;0;1;0;0;0;1;0;800061,8346;5831270,205;13,42630568;52,54862695
8714;203696;11;9;9041601;2018;7;18;2;3;4;6;0;1;0;0;0;0;0;0;818016,2843;5818651,879;13,67818476;52,42538162
8715;203697;11;2;2030302;2018;8;5;7;2;5;2;0;1;1;0;0;0;0;0;801428,2984;5826066,122;13,4416801;52,50122787
8716;203698;11;6;6030504;2018;8;16;4;3;5;2;0;0;1;0;1;0;0;0;790570,7926;5815966,676;13,27339222;52,41657467
8717;203699;11;7;7010101;2018;7;18;2;3;6;7;0;0;1;1;0;0;0;0;794807,9733;5825859,655;13,34425195;52,50299406
8718;203700;11;7;7070701;2018;8;16;4;3;2;6;0;0;1;0;1;0;0;0;798805,5925;5815847,122;13,39401249;52,41106972
8719;203701;11;7;7040401;2018;7;8;2;3;3;6;0;1;0;0;0;0;0;0;798778,9969;5823942,192;13,40086256;52,4836467
8720;203702;11;3;3050925;2018;8;19;6;3;6;2;0;0;1;1;0;0;0;0;802643,5406;5831133,573;13,4641396;52,54597424
8721;203703;11;3;3071639;2018;8;15;4;3;1;5;0;0;1;0;1;0;0;0;800466,7516;5829495,888;13,43065473;52,53250016
8722;203704;11;4;4030725;2018;8;19;6;3;2;6;0;0;1;0;0;0;0;0;791874,3824;5826465,17;13,30168686;52,50999957
8723;203705;11;10;10010102;2018;7;16;2;2;5;2;0;0;1;0;1;0;0;0;809347,4585;5834283,547;13,56562399;52,57043808
8724;203706;11;4;4030621;2018;7;16;2;3;5;2;0;1;0;0;1;0;0;0;793880,4454;5826962,743;13,3316004;52,51338303
8725;203707;11;1;1011302;2018;8;17;6;3;3;6;0;1;1;0;0;0;0;0;797965,0294;5828533,62;13,39302053;52,52524801
8726;203708;11;3;3020209;2018;8;15;4;3;5;3;0;0;1;0;0;0;0;0;797869,2921;5836018,32;13,39833109;52,5923905
8727;203709;11;1;1033101;2018;8;16;6;3;5;2;0;1;1;0;0;0;0;0;797676,2378;5832855,153;13,39264921;52,56414275
8728;203710;11;1;1011202;2018;7;16;2;2;0;4;0;0;0;1;1;0;0;0;797690,5523;5827914,083;13,38843219;52,51984456
8729;203711;11;4;4051550;2018;8;16;6;3;5;7;0;0;1;0;1;0;0;0;792935,1897;5824247,3;13,31532226;52,48954848
8730;203712;11;11;11051330;2018;8;15;4;3;5;2;0;0;1;0;0;0;0;0;806051,8711;5825128,384;13,50872152;52,49025015
8731;203713;11;9;9020802;2018;8;17;6;3;5;3;0;1;1;0;0;0;0;0;810275,199;5819575,623;13,56556381;52,43810431
8732;203714;11;2;2050802;2018;7;16;2;3;4;1;0;1;1;0;0;0;0;0;802108,6187;5827150,967;13,45265649;52,51057515
8733;203715;11;4;4030620;2018;8;12;4;3;5;2;0;1;1;0;0;0;0;0;792638,1331;5827087,061;13,31345539;52,51516545
8734;203716;11;3;3061227;2018;7;15;2;2;5;3;0;0;1;0;0;0;0;0;799890,0178;5831729,564;13,42419424;52,55283894
8735;203717;11;9;9051702;2018;8;15;6;3;5;3;0;0;1;0;0;0;0;0;815026,7879;5821286,314;13,63684746;52,45071761
8736;203718;11;1;3071536;2018;8;11;4;3;5;3;0;1;1;0;0;0;0;0;799081,8404;5829023,217;13,40987361;52,52902504
8737;203719;11;4;4041344;2018;8;16;6;3;5;3;0;0;1;0;1;0;0;0;793379,7;5821960,236;13,31983797;52,46880704
8738;203720;11;7;7050503;2018;7;15;2;3;5;7;0;0;1;0;1;0;0;0;798674,312;5819654,624;13,3954884;52,44527126
8739;203721;11;7;7040403;2018;7;15;2;3;2;6;0;0;1;0;0;0;1;0;797062,7946;5822166,885;13,37408271;52,46866923
8740;203722;11;11;11030824;2018;8;19;6;3;4;6;0;0;1;0;0;0;0;0;804681,3864;5827197,207;13,49049179;52,50955875
8741;203723;11;7;7050506;2018;8;11;4;3;5;2;0;0;1;0;1;0;0;0;799046,0155;5816806,822;13,39839414;52,41954102
8742;203724;11;12;12103218;2018;8;19;6;3;0;1;0;0;1;0;1;0;0;0;794719,4181;5833509,009;13,34973532;52,57161268
8743;203725;11;11;11040925;2018;8;10;4;3;5;2;0;1;1;0;0;0;0;0;803410,9094;5826628,472;13,47131083;52,50516938
8744;203726;11;3;3061435;2018;8;20;6;3;5;3;1;1;0;0;1;0;0;0;801613,7125;5829357,155;13,44738657;52,53062324
8745;203727;11;7;7040403;2018;7;15;2;3;2;6;0;0;1;0;0;0;0;0;797864,806;5821786,266;13,3855146;52,46482072
8746;203728;11;3;3040614;2018;8;18;7;3;2;7;0;0;1;0;0;0;0;0;798006,8529;5833233,979;13,3978526;52,56735754
8747;203729;11;9;9041501;2018;7;17;2;2;4;6;0;1;0;0;0;0;0;0;810833,647;5820306,656;13,57443262;52,44433848
8748;203730;11;7;7010102;2018;8;17;6;3;1;5;0;0;1;0;1;0;0;0;795841,723;5824962,606;13,35864053;52,49439326
8749;203731;11;6;6030504;2018;8;9;4;3;5;3;0;0;1;0;0;0;0;0;790065,4592;5815862,147;13,26589212;52,41590557
8750;203732;11;5;5010206;2018;8;21;6;3;5;3;1;0;1;0;1;0;0;0;782104,9491;5830172,21;13,16126888;52,54837887
8751;203733;11;10;10010102;2018;7;15;2;3;5;2;0;0;1;0;0;0;0;0;809345,7923;5834284,324;13,56560021;52,57044598
8752;203734;11;11;11040926;2018;8;13;6;3;5;2;0;1;1;0;0;0;0;0;805565,9933;5827271,318;13,50355375;52,5097282
8753;203735;11;3;3050923;2018;8;13;4;2;5;2;0;0;1;0;0;0;0;0;800197,4287;5832137,628;13,42908367;52,55632717
8754;203736;11;12;12214424;2018;8;17;6;3;2;2;0;0;1;0;0;0;0;0;793282,2428;5832585,333;13,32777346;52,56410875
8755;203737;11;2;2030302;2018;8;13;4;3;0;5;0;0;1;0;0;0;1;0;800684,6674;5826561,757;13,43120559;52,50608065
8756;203738;11;1;1011102;2018;7;15;2;3;2;6;0;0;1;0;0;0;0;0;795180,2753;5826952,334;13,3506899;52,51258784
8757;203739;11;8;8010302;2018;8;11;7;3;1;5;0;1;1;0;0;0;0;0;801968,4306;5824594,721;13,44827947;52,48774095
8758;203740;11;7;7020201;2018;8;13;4;3;6;2;0;0;1;1;0;0;0;0;794946,475;5824298,254;13,34490401;52,4889223
8759;203741;11;5;5030833;2018;7;14;2;3;5;3;0;0;1;0;0;0;0;0;788411,5379;5829340,62;13,25329838;52,537621
8760;203742;11;2;2050801;2018;8;20;6;3;0;7;1;0;1;0;1;0;0;1;803640,7308;5827385,123;13,47537663;52,51182321
8761;203743;11;2;2030302;2018;8;13;4;3;5;3;0;0;0;0;1;0;0;0;801323,8885;5826153,769;13,4402259;52,50207112
8762;203744;11;11;11041128;2018;8;20;6;3;3;6;0;0;1;0;0;0;0;0;807088,1548;5825791,633;13,5245476;52,49561237
8763;203745;11;11;11030619;2018;7;14;2;3;2;6;0;0;1;0;0;0;0;0;803979,0758;5829808,641;13,48256189;52,53335591
8764;203746;11;2;2050802;2018;8;16;7;3;1;5;0;1;0;0;0;0;1;0;802333,3715;5827096,712;13,45590887;52,50996435
8765;203747;11;4;4041344;2018;8;15;1;3;2;6;0;0;1;0;1;0;0;0;793307,9239;5822275,683;13,31906171;52,47167347
8766;203748;11;2;2040502;2018;7;14;2;3;6;3;0;0;0;1;0;0;1;0;801208,078;5828641,166;13,4407763;52,52443003
8767;203749;11;4;4010103;2018;8;17;6;3;0;1;0;0;0;0;1;0;0;0;791139,2034;5829124,683;13,2932128;52,53423478
8768;203750;11;8;8010303;2018;8;14;4;3;3;5;0;1;0;0;0;0;1;0;801244,8453;5823811,898;13,4369477;52,48112405
8769;203751;11;11;11040925;2018;8;15;6;3;6;2;0;0;1;1;0;0;0;0;803407,9744;5826616,289;13,47125662;52,50506182
8770;203752;11;6;6030609;2018;8;9;4;3;3;6;0;1;0;0;0;1;0;0;793142,4845;5818164,812;13,31302446;52,4349093
8771;203753;11;12;12214125;2018;7;13;2;3;5;3;0;0;1;0;1;0;0;0;790906,966;5833913,683;13,29399568;52,57729156
8772;203754;11;11;11030618;2018;8;8;4;3;6;4;0;1;0;1;0;0;0;0;803031,2387;5829185,236;13,46806282;52,52829623
8773;203755;11;4;4020310;2018;8;13;6;3;2;6;0;0;1;0;0;0;0;0;788212,6487;5827804,788;13,24904248;52,52395688
8774;203756;11;5;5010103;2018;8;14;4;3;5;3;0;1;1;0;0;0;0;0;784409,091;5831050,278;13,19591031;52,55505349
8775;203757;11;4;4030725;2018;7;13;2;2;5;7;0;0;1;0;1;0;0;0;791691,2589;5826102,469;13,29867838;52,50684596
8776;203758;11;8;8010211;2018;8;22;7;2;5;7;2;0;1;0;1;0;0;0;800404,3394;5824032,107;13,42480672;52,48356089
8777;203759;11;3;3071639;2018;7;13;2;3;5;7;0;0;1;0;1;0;0;0;800855,0118;5829183,482;13,43607862;52,52948585
8778;203760;11;2;2040703;2018;8;7;4;2;5;2;0;0;0;0;1;0;1;0;801292,1115;5827403,863;13,4408906;52,51329348
8779;203761;11;1;1022206;2018;8;15;6;3;0;2;0;0;1;0;0;0;1;0;796236,05;5828487,58;13,36756918;52,52577748
8780;203762;11;8;8030829;2018;8;6;4;2;3;6;0;0;1;0;1;0;0;0;803525,78;5818194,367;13,46532627;52,42951161
8781;203763;11;1;1044202;2018;7;15;2;3;2;6;0;0;1;0;0;0;0;0;794786,2701;5830111,324;13,34770142;52,54111896
8782;203764;11;6;6040703;2018;8;17;7;2;5;3;0;0;1;0;1;0;0;0;784910,6989;5817540,358;13,19173449;52,4336605
8783;203765;11;7;7030302;2018;8;8;4;3;6;2;0;0;1;1;0;0;0;0;794584,9291;5821853,431;13,33743482;52,46720104
8784;203766;11;4;4030623;2018;7;23;2;3;3;6;2;0;1;0;0;0;1;0;793861,5108;5826257,302;13,33069934;52,50706931
8785;203767;11;6;6040809;2018;8;13;6;2;5;2;0;1;1;0;0;0;0;0;791101,0957;5819247,768;13,28402414;52,44570844
8786;203768;11;2;2010102;2018;8;4;4;3;6;4;0;0;1;1;1;0;0;0;798169,6582;5826504,707;13,3942096;52,50694956
8787;203769;11;8;8020619;2018;8;12;6;2;5;3;0;0;1;0;1;0;0;0;801396,3526;5821135,667;13,43675441;52,4570527
8788;203770;11;2;2050801;2018;7;20;2;3;5;3;1;1;1;0;0;0;0;0;802696,6051;5827351,466;13,46147642;52,51204626
8789;203771;11;1;1011105;2018;8;16;7;2;0;7;0;1;0;0;0;0;0;0;796090,961;5826216,009;13,36341536;52,50549377
8790;203772;11;2;2010102;2018;7;20;2;3;1;5;0;0;1;0;1;0;0;0;797952,3553;5826268,545;13,39080601;52,50495138
8791;203773;11;12;12224230;2018;8;10;4;2;5;2;0;1;1;0;0;0;0;0;787344,963;5837836,655;13,24497983;52,61435509
8792;203774;11;4;4010102;2018;8;12;6;3;2;6;0;0;1;0;0;0;0;0;793359,092;5829660,617;13,3263199;52,53784885
8793;203775;11;6;6010205;2018;8;12;4;3;0;1;0;0;0;0;1;0;0;0;795531,7;5819952,234;13,3496484;52,44964678
8794;203776;11;1;1011201;2018;7;19;2;3;5;3;0;1;1;0;0;0;0;0;797157,6352;5826452,467;13,37929592;52,50703345
8795;203777;11;12;12301205;2018;8;8;4;2;0;7;0;0;0;0;0;1;0;0;792463,8281;5837326,309;13,31991852;52,60704959
8796;203778;11;1;1011301;2018;7;19;2;3;4;2;0;1;1;0;0;0;0;0;797560,3386;5828206,481;13,38678032;52,52253662
8797;203779;11;2;2050802;2018;8;12;6;3;5;3;0;1;0;0;0;0;0;0;803252,3241;5826574,597;13,46893244;52,50477468
8798;203780;11;3;3040818;2018;8;1;4;2;0;1;2;1;0;0;0;0;0;0;799961,7942;5833858,139;13,4271739;52,57187839
8799;203781;11;1;1011303;2018;7;18;2;3;2;6;0;0;1;0;1;0;0;0;799544,2603;5828805,759;13,41647395;52,52682197
8800;203782;11;4;4031032;2018;8;14;7;3;2;2;0;0;1;0;0;0;0;0;791293,6216;5825005,135;13,2918763;52,49722087
8801;203783;11;1;1011303;2018;7;14;2;3;5;2;0;1;0;0;0;1;0;0;799594,9464;5828255,708;13,41672333;52,52186378
8802;203784;11;11;11051229;2018;8;11;6;3;5;3;0;1;1;0;0;0;0;0;804759,3465;5825398,817;13,48999118;52,49339702
8803;203785;11;11;11030721;2018;8;15;4;2;0;1;0;1;0;0;0;0;0;0;804270,4991;5827838,454;13,48504245;52,51553533
8804;203786;11;10;10020622;2018;8;10;6;2;5;2;0;0;1;0;1;0;0;0;810960,558;5828200,778;13,58365541;52,51500942
8805;203787;11;4;4030518;2018;8;12;7;3;0;7;0;1;1;0;0;0;0;0;791543,5128;5828035,045;13,29820108;52,52425023
8806;203788;11;5;5010311;2018;8;11;4;3;2;6;0;1;0;0;0;0;1;0;785389,2636;5830610,596;13,20995054;52,55059862
8807;203789;11;6;6030607;2018;7;12;2;3;5;2;0;1;0;0;0;0;1;0;790821,5361;5815581,551;13,27673409;52,41298875
8808;203790;11;6;6040703;2018;8;10;6;3;5;3;0;1;1;0;0;0;0;0;786576,9283;5817919,472;13,21650194;52,43618918
8809;203791;11;8;8040934;2018;8;10;4;2;0;7;0;1;0;0;0;0;0;0;803085,8451;5819436,098;13,4600012;52,44088519
8810;203792;11;2;2010103;2018;8;9;6;2;6;7;0;0;0;1;0;0;1;0;798838,468;5826147,727;13,40371402;52,5033838
8811;203793;11;3;3061126;2018;8;10;7;3;5;3;0;1;1;0;0;0;0;0;799220,1336;5831773,676;13,4143833;52,55360275
8812;203794;11;12;12214125;2018;7;12;2;3;4;6;0;1;0;0;0;0;0;0;790967,506;5833827,196;13,29481066;52,57648386
8813;203795;11;8;8010118;2018;8;7;6;3;2;6;0;1;0;0;0;1;0;0;800822,8699;5822577,938;13,42963975;52,47029626
8814;203796;11;4;4041136;2018;8;9;4;1;3;2;0;1;0;0;0;1;0;0;789617,2306;5823355,486;13,2658174;52,48332355
8815;203797;11;4;4051655;2018;7;11;2;3;5;7;0;1;1;0;0;0;0;0;794155,3468;5824090,758;13,33310288;52,48748906
8816;203798;11;7;7060604;2018;8;13;3;3;2;6;0;0;1;0;0;0;0;0;797768,7469;5815365,412;13,37838541;52,40731658
8817;203799;11;6;6030504;2018;7;11;2;3;2;2;0;0;1;0;0;0;0;0;790856,1987;5817577,641;13,27897764;52,43086575
8818;203800;11;5;5030731;2018;8;13;6;3;0;1;0;0;0;0;1;0;0;0;787941,8229;5830041,628;13,24699961;52,54415424
8819;203801;11;3;3051022;2018;8;21;3;3;0;2;1;1;1;0;0;0;0;0;803675,203;5832011,683;13,48010966;52,55327037
8820;203802;11;1;1011402;2018;8;8;6;2;3;6;0;1;0;0;0;0;1;0;798795,0232;5829697,445;13,40626422;52,53522579
8821;203803;11;5;5010101;2018;7;10;2;2;6;2;0;0;1;1;0;0;0;0;785230,2384;5831827,416;13,2086572;52,56159175
8822;203804;11;5;5010103;2018;8;8;7;3;5;3;0;0;1;0;0;0;0;0;784422,2338;5831394,259;13,19639841;52,55813076
8823;203805;11;12;12214422;2018;7;11;2;3;2;2;0;0;1;0;0;0;0;0;792338,3165;5833919,286;13,31506339;52,57657475
8824;203806;11;9;9020702;2018;8;20;6;3;6;4;0;0;1;1;0;0;0;0;809125,7963;5819503,525;13,54864215;52,43810901
8825;203807;11;10;10010207;2018;8;15;3;3;5;2;0;1;1;0;0;0;0;0;808832,5403;5831785,379;13,55572593;52,54834272
8826;203808;11;12;12231101;2018;8;6;6;3;1;5;0;0;1;0;0;0;0;0;791674,2532;5838930,715;13,30970649;52,62185665
8827;203809;11;1;1011302;2018;7;10;2;3;5;3;0;0;1;0;1;0;0;0;798638,5914;5828375,791;13,40277757;52,52346477
8828;203810;11;11;11030721;2018;8;5;6;3;0;1;1;1;1;0;0;0;0;0;805154,4337;5827552,117;13,49776579;52,51247522
8829;203811;11;2;2020203;2018;8;19;3;3;5;2;0;1;1;0;0;0;0;0;797841,0088;5824926,909;13,3879706;52,492986
8830;203812;11;9;9031202;2018;8;23;6;3;3;6;2;0;1;0;0;0;0;0;819516,0896;5812746,895;13,69453645;52,3715986
8831;203813;11;6;6030610;2018;7;9;2;3;0;2;0;0;0;0;0;0;1;0;792950,1745;5817757,965;13,3098472;52,43136502
8832;203814;11;7;7040401;2018;7;9;2;3;5;2;0;1;1;0;0;0;0;0;798741,9674;5823946,932;13,40032313;52,48370945
8833;203815;11;9;9051801;2018;8;13;6;1;5;3;0;0;1;0;0;0;1;0;820705,8761;5819508,274;13,71842617;52,43148517
8834;203816;11;1;1044201;2018;8;19;3;3;2;6;0;0;1;0;0;0;1;0;796833,4614;5831550,256;13,3790853;52,55290602
8835;203817;11;4;4030929;2018;8;20;5;3;3;6;0;1;0;0;0;0;0;0;792396,004;5825696,51;13,30867586;52,50282939
8836;203818;11;7;7040403;2018;7;13;2;3;2;6;0;0;1;0;0;0;1;0;797283,4989;5821136,054;13,37640394;52,4593088
8837;203819;11;9;9051901;2018;8;19;3;3;5;2;0;1;1;0;0;0;0;0;810269,7148;5821458,38;13,56723183;52,45498015
8838;203820;11;8;8010406;2018;7;23;1;3;5;3;2;1;1;0;0;0;0;0;802382,7977;5824029,199;13,45385046;52,48244281
8839;203821;11;1;1011304;2018;8;6;5;3;6;4;0;1;0;1;0;0;0;0;799859,1913;5828614,747;13,42093003;52,52493674
8840;203822;11;1;1011303;2018;8;18;3;3;2;2;0;0;1;0;1;0;0;0;799108,0022;5828990,793;13,41022895;52,52872005
8841;203823;11;7;7070707;2018;8;16;5;2;2;6;0;1;0;0;0;0;0;0;800694,3523;5813334,38;13,41944244;52,38751243
8842;203824;11;1;1022104;2018;7;22;1;3;2;6;2;0;1;0;0;0;0;0;794573,0515;5828466,901;13,34310914;52,52649319
8843;203825;11;1;1044101;2018;8;9;7;3;2;6;0;0;1;0;0;0;0;0;794153,0406;5830305,591;13,33856328;52,54320265
8844;203826;11;3;3040818;2018;7;21;1;3;5;2;0;0;1;0;0;0;0;0;800075,9512;5833884,354;13,42887701;52,57205043
8845;203827;11;7;7030303;2018;8;19;5;3;0;2;0;1;1;0;0;0;0;0;795243,0007;5822261,7;13,34745521;52,47050569
8846;203828;11;1;1022204;2018;8;17;3;3;6;2;0;0;1;1;0;0;0;0;795022,3644;5828267,938;13,34953645;52,52446668
8847;203829;11;6;6030503;2018;8;13;5;3;1;5;0;1;0;0;0;0;1;0;789459,3901;5817461,902;13,25838985;52,43056899
8848;203830;11;3;3071537;2018;8;10;1;3;5;3;0;1;0;0;1;0;0;0;799256,2326;5830052,7;13,41336357;52,53815707
8849;203831;11;1;1011302;2018;7;20;1;3;5;2;0;1;1;0;0;0;0;0;798871,6369;5828554,599;13,40636298;52,52493984
8850;203832;11;9;9051701;2018;8;13;5;3;5;2;0;0;0;0;1;0;1;0;813011,4913;5821411,709;13,6074065;52,45299884
8851;203833;11;12;12301206;2018;8;18;3;2;5;7;0;0;1;0;1;0;0;0;794315,0759;5838370,375;13,34810627;52,61540961
8852;203834;11;4;4030930;2018;8;13;5;3;1;5;0;0;1;0;0;0;0;0;793135,993;5825664,325;13,3195182;52,50214382
8853;203835;11;12;12304313;2018;8;18;3;3;0;1;0;0;0;0;1;0;0;0;791473,4168;5834321,361;13,30268976;52,58064317
8854;203836;11;4;4030931;2018;7;20;1;3;6;4;1;1;0;1;0;0;0;0;793926,1415;5825855,242;13,3312939;52,50343025
8855;203837;11;3;3050925;2018;8;10;7;3;5;3;0;0;1;0;0;0;0;0;802308,3785;5831352,526;13,45941138;52,54812277
8856;203838;11;2;2030301;2018;8;17;3;3;5;2;0;1;1;0;0;0;0;0;799948,2895;5826085,13;13,41995931;52,50221377
8857;203839;11;1;1044101;2018;7;20;1;3;2;7;0;0;1;0;1;0;0;0;794218,0792;5830909,855;13,34005485;52,54858435
8858;203840;11;6;6010102;2018;8;12;5;3;2;6;0;1;0;0;0;0;1;0;793720,8382;5821024,835;13,32402222;52,46023822
8859;203841;11;5;5030731;2018;8;17;3;3;5;2;0;0;1;0;1;0;0;0;787324,0703;5829803,638;13,23770933;52,54234667
8860;203842;11;2;2020204;2018;8;11;5;3;2;6;0;0;1;0;1;0;0;0;798267,6849;5824785,905;13,39411035;52,49148909
8861;203843;11;8;8010303;2018;7;19;1;3;2;6;0;0;1;0;0;0;0;0;800666,5144;5824329,139;13,42892382;52,48607899
8862;203844;11;1;1011201;2018;8;6;7;3;8;1;0;0;0;0;1;0;0;0;796966,6676;5826826,281;13,376824;52,51048828
8863;203845;11;8;8010301;2018;7;19;1;3;6;4;0;1;0;1;0;0;0;0;801466,989;5824429,702;13,44076762;52,48653897
8864;203846;11;5;5030731;2018;8;17;3;3;3;6;0;0;1;0;1;0;0;0;787499,5418;5829891,361;13,24036556;52,54304059
8865;203847;11;12;12214422;2018;7;19;1;3;2;6;0;0;1;0;0;0;0;0;791754,7298;5832941,183;13,30561529;52,56811956
8866;203848;11;9;9051702;2018;8;11;5;2;2;2;0;0;1;0;0;0;0;0;814715,1639;5821936,887;13,63289004;52,45672678
8867;203849;11;8;8010510;2018;8;17;3;3;5;3;0;0;1;0;0;0;0;0;803584,897;5821664,781;13,46934633;52,46058389
8868;203850;11;6;6010103;2018;8;10;5;3;2;6;0;0;1;0;0;0;0;0;793213,8917;5821603,089;13,31709023;52,46569434
8869;203851;11;1;1011306;2018;7;17;1;3;5;2;0;1;1;0;0;0;0;0;800077,1882;5826454,975;13,42218589;52,50545797
